WP_180340192.1	iYO844.BSU28780	62.0	229	86	1	1	229	1	228	1.5e-79	293.1
WP_180340192.1	iCN900.CD630_22780	61.1	229	87	2	1	229	1	227	1.4e-77	286.6
WP_180340192.1	STM_v1_0.STM4388	58.8	228	93	1	2	229	1	227	5.5e-77	284.6
WP_180340192.1	iSF_1195.SF4353	57.9	228	95	1	2	229	1	227	2.1e-76	282.7
WP_180340192.1	iSbBS512_1146.SbBS512_E4728	57.5	228	96	1	2	229	1	227	4.6e-76	281.6
WP_180340192.1	iML1515.b4198	57.9	228	95	1	2	229	1	227	7.9e-76	280.8
WP_180340192.1	iSDY_1059.SDY_4367	57.5	228	96	1	2	229	1	227	7.9e-76	280.8
WP_180340192.1	iSSON_1240.SSON_4380	57.5	228	96	1	2	229	1	227	7.9e-76	280.8
WP_180340193.1	iHN637.CLJU_RS00595	55.1	523	235	0	8	530	8	530	8.0e-177	617.5
WP_180340197.1	iML1515.b3253	43.6	328	176	6	5	329	2	323	2.9e-68	256.1
WP_180340197.1	iYS854.USA300HOU_RS12825	40.4	332	188	6	1	327	16	342	3.0e-65	246.1
WP_180340207.1	iYO844.BSU30450	33.8	204	130	4	3	204	2	202	4.6e-25	112.1
WP_180340207.1	iCN900.CD630_09000	32.3	232	145	6	3	224	2	231	2.3e-24	109.8
WP_180340207.1	iYO844.BSU02750	32.7	208	133	4	21	221	24	231	3.0e-24	109.4
WP_180340212.1	iJN1463.PP_5315	59.6	52	21	0	1	52	1	52	5.4e-17	83.2
WP_180340212.1	iCN718.ABAYE_RS05795	59.6	52	21	0	1	52	1	52	3.5e-16	80.5
WP_180340212.1	iJN1463.PP_5371	54.7	53	24	0	1	53	1	53	2.3e-15	77.8
WP_180340216.1	iJN1463.PP_4138	50.0	178	87	2	6	183	7	182	3.5e-50	195.3
WP_180340220.1	iYS854.USA300HOU_RS10275	31.3	163	112	0	1	163	1	163	7.5e-20	94.4
WP_180340221.1	iCN718.ABAYE_RS11095	50.6	180	66	2	2	181	3	159	1.4e-48	189.9
WP_180340221.1	iNF517.LLMG_RS05525	51.9	181	63	3	1	181	1	157	6.9e-48	187.6
WP_180340221.1	iSynCJ816.SGL_RS11045	47.8	180	76	2	2	181	8	169	1.1e-45	180.3
WP_180340221.1	iSDY_1059.SDY_1805	49.4	176	83	3	2	177	4	173	2.3e-43	172.6
WP_180340221.1	iYS854.USA300HOU_RS06570	48.3	180	69	2	2	181	3	158	2.3e-43	172.6
WP_180340224.1	iCN900.CD630_31890	36.6	101	57	4	3	99	5	102	2.2e-11	66.6
WP_180340230.1	iAT_PLT_636.6571	27.3	333	240	2	50	380	131	463	1.4e-37	154.5
WP_180340230.1	iMM1415.110877	29.3	334	232	3	50	380	85	417	1.9e-37	154.1
WP_180340230.1	iMM1415.214084	27.1	351	254	2	32	380	116	466	5.4e-37	152.5
WP_180340234.1	iAF987.Gmet_1919	27.4	117	83	1	4	120	5	119	2.3e-07	53.1
WP_180340236.1	iCN900.CD630_19470	48.7	228	115	1	4	229	1	228	7.4e-55	211.1
WP_180340236.1	iYO844.BSU30420	44.4	223	118	1	12	228	1	223	4.6e-49	191.8
WP_180340239.1	iAF987.Gmet_0923	35.3	102	52	4	8	102	93	187	1.2e-07	53.1
WP_180340239.1	iPC815.YPO1546	43.6	55	30	1	10	64	93	146	2.0e-07	52.4
WP_180340239.1	iSDY_1059.SDY_2219	43.6	55	30	1	10	64	94	147	4.5e-07	51.2
WP_180340239.1	iSSON_1240.SSON_2093	43.6	55	30	1	10	64	94	147	4.5e-07	51.2
WP_180340239.1	iML1515.b2022	43.6	55	30	1	10	64	93	146	5.9e-07	50.8
WP_180340239.1	iSbBS512_1146.SbBS512_E1210	43.6	55	30	1	10	64	93	146	5.9e-07	50.8
WP_180340239.1	iSF_1195.SF2084	43.6	55	30	1	10	64	93	146	5.9e-07	50.8
WP_180340239.1	STM_v1_0.STM2074	43.6	55	30	1	10	64	93	146	1.3e-06	49.7
WP_180340239.1	iYL1228.KPN_02478	43.6	55	30	1	10	64	93	146	1.7e-06	49.3
WP_180340242.1	iNF517.LLMG_RS08455	34.8	313	181	8	52	348	5	310	4.8e-37	152.5
WP_180340248.1	iCN900.CD630_20200	24.6	264	167	7	106	338	541	803	2.8e-14	77.0
WP_180340270.1	iHN637.CLJU_RS12255	65.4	393	130	3	1	392	1	388	4.1e-146	515.0
WP_180340270.1	iHN637.CLJU_RS19680	62.6	393	141	3	1	392	1	388	9.2e-138	487.3
WP_180340271.1	iCN900.CD630_22760	44.7	450	233	7	13	461	3	437	5.5e-92	335.5
WP_180340272.1	iYO844.BSU39780	29.2	257	151	8	1	237	1	246	1.3e-18	91.3
WP_180340274.1	iYO844.BSU09240	32.1	221	138	4	1	216	1	214	9.3e-23	104.4
WP_180340277.1	iJN1463.PP_0675	55.4	448	197	3	1	448	4	448	3.2e-142	502.3
WP_180340277.1	iHN637.CLJU_RS01300	55.8	448	191	4	3	448	5	447	7.8e-141	497.7
WP_180340277.1	iCN718.ABAYE_RS13810	55.7	440	186	4	12	448	28	461	1.5e-136	483.4
WP_180340277.1	iML1515.b1761	54.8	440	189	5	12	448	14	446	4.4e-136	481.9
WP_180340277.1	iSSON_1240.SSON_1395	54.8	440	189	5	12	448	14	446	5.8e-136	481.5
WP_180340277.1	iYL1228.KPN_01210	54.9	437	193	4	12	448	14	446	7.5e-136	481.1
WP_180340277.1	iSDY_1059.SDY_1514	54.8	440	189	5	12	448	14	446	9.8e-136	480.7
WP_180340277.1	iSbBS512_1146.SbBS512_E2014	54.8	440	189	5	12	448	14	446	2.2e-135	479.6
WP_180340277.1	STM_v1_0.STM1299	55.0	440	188	5	12	448	14	446	1.1e-134	477.2
WP_180340277.1	iAM_Pc455.PCYB_132800	54.0	437	195	5	12	447	78	509	1.2e-133	473.8
WP_180340277.1	iPC815.YPO3971	53.0	447	200	5	5	448	7	446	3.5e-133	472.2
WP_180340277.1	iAM_Pv461.PVX_085005	54.7	437	192	5	12	447	69	500	1.7e-132	469.9
WP_180340277.1	iAM_Pf480.PF3D7_1430700	52.1	451	206	6	2	447	63	508	2.5e-131	466.1
WP_180340277.1	iAM_Pb448.PBANKA_101400	49.0	451	220	6	2	447	63	508	7.6e-128	454.5
WP_180340277.1	iAM_Pb448.PBANKA_102620	52.3	449	207	6	1	447	25	468	1.3e-127	453.8
WP_180340278.1	iCN718.ABAYE_RS06975	42.1	413	223	5	5	404	2	411	2.6e-79	293.1
WP_180340278.1	iJN1463.PP_0996	41.5	395	226	4	7	400	3	393	3.9e-75	279.3
WP_180340278.1	iML1515.b3653	41.4	399	220	6	8	400	4	394	3.3e-74	276.2
WP_180340278.1	iSbBS512_1146.SbBS512_E4104	41.4	399	220	6	8	400	4	394	3.3e-74	276.2
WP_180340278.1	iSDY_1059.SDY_4085	41.4	399	220	6	8	400	4	394	3.3e-74	276.2
WP_180340278.1	iSF_1195.SF3693	41.4	399	220	6	8	400	4	394	3.3e-74	276.2
WP_180340278.1	iSSON_1240.SSON_3752	41.4	399	220	6	8	400	4	394	3.3e-74	276.2
WP_180340278.1	iPC815.YPO0035	41.5	400	218	5	8	400	4	394	7.4e-74	275.0
WP_180340278.1	STM_v1_0.STM3746	39.8	399	228	4	7	400	3	394	2.8e-73	273.1
WP_180340278.1	iYL1228.KPN_04012	40.4	394	231	3	8	400	4	394	3.1e-72	269.6
WP_180340281.1	iHN637.CLJU_RS03645	28.4	204	131	6	914	1106	3	202	3.0e-09	62.4
WP_180340284.1	iYS854.USA300HOU_RS10265	45.3	212	113	2	5	216	3	211	3.5e-50	195.7
WP_180340285.1	iYS854.USA300HOU_RS10270	30.9	433	283	9	2	430	3	423	6.7e-60	228.8
WP_180340285.1	iNF517.LLMG_RS07395	32.4	423	276	5	18	435	21	438	1.0e-55	214.9
WP_180340286.1	iJN1463.PP_1336	26.5	313	209	7	59	364	75	373	2.1e-14	77.4
WP_180340287.1	iHN637.CLJU_RS03265	61.2	415	159	2	8	422	9	421	2.0e-146	516.2
WP_180340287.1	iNF517.LLMG_RS00495	59.0	429	172	4	1	428	1	426	3.2e-144	508.8
WP_180340287.1	iAF987.Gmet_2390	58.1	427	177	2	1	427	1	425	1.2e-138	490.3
WP_180340290.1	iHN637.CLJU_RS18540	64.5	555	194	3	3	555	5	558	1.9e-205	712.6
WP_180340290.1	iCN900.CD630_07180	64.1	555	196	3	3	555	5	558	4.7e-204	708.0
WP_180340290.1	iNF517.LLMG_RS08030	59.1	555	227	0	1	555	1	555	9.8e-194	673.7
WP_180340290.1	iYS854.USA300HOU_RS09195	59.7	554	221	1	2	555	4	555	9.8e-194	673.7
WP_180340293.1	iAF987.Gmet_1604	52.1	144	69	0	1	144	1	144	1.1e-38	156.8
WP_180340293.1	iHN637.CLJU_RS01130	51.0	143	70	0	2	144	3	145	2.6e-37	152.1
WP_180340293.1	iCN900.CD630_23200	48.6	146	75	0	2	147	3	148	4.2e-35	144.8
WP_180340294.1	iYO844.BSU36890	63.6	206	75	0	4	209	3	208	1.4e-79	293.1
WP_180340294.1	iYS854.USA300HOU_RS11405	64.1	206	74	0	4	209	3	208	9.7e-78	287.0
WP_180340294.1	iCN900.CD630_34790	64.2	201	72	0	9	209	8	208	1.4e-76	283.1
WP_180340294.1	iHN637.CLJU_RS01135	64.0	200	72	0	10	209	9	208	2.0e-75	279.3
WP_180340294.1	iNF517.LLMG_RS10940	62.9	205	74	1	7	209	6	210	1.0e-74	276.9
WP_180340296.1	iCN900.CD630_13530	40.0	270	158	3	4	273	2	267	3.6e-51	199.1
WP_180340297.1	iAF987.Gmet_0928	26.7	360	221	11	129	449	244	599	8.7e-23	105.5
WP_180340298.1	iYL1228.KPN_03756	30.1	229	143	1	7	218	12	240	6.5e-24	108.2
WP_180340298.1	iSDY_1059.SDY_3694	29.6	230	142	3	7	218	12	239	7.2e-23	104.8
WP_180340298.1	iML1515.b3385	29.6	230	142	3	7	218	12	239	1.2e-22	104.0
WP_180340298.1	iSF_1195.SF3403	29.6	230	142	3	7	218	12	239	1.2e-22	104.0
WP_180340298.1	iSbBS512_1146.SbBS512_E3762	29.6	230	142	3	7	218	12	239	1.6e-22	103.6
WP_180340298.1	iSSON_1240.SSON_3516	29.6	230	142	3	7	218	12	239	1.6e-22	103.6
WP_180340299.1	iJN1463.PP_5411	28.1	128	75	2	56	183	296	406	1.1e-10	64.3
WP_180340299.1	iSynCJ816.SGL_RS16850	26.3	133	82	1	78	210	316	432	7.2e-10	61.6
WP_180340299.1	iAF692.Mbar_A2020	37.7	77	47	1	127	202	320	396	1.2e-09	60.8
WP_180340303.1	iCN900.CD630_28120	31.0	465	294	10	7	465	1	444	2.0e-43	174.1
WP_180340303.1	iJN1463.PP_3417	28.1	467	304	9	6	466	10	450	9.5e-41	165.2
WP_180340303.1	iHN637.CLJU_RS13905	27.4	463	300	10	12	467	8	441	2.6e-38	157.1
WP_180340304.1	iYO844.BSU40040	45.6	364	196	2	3	364	2	365	3.0e-85	312.8
WP_180340304.1	iHN637.CLJU_RS18905	46.8	342	180	2	3	343	2	342	5.7e-84	308.5
WP_180340304.1	STM_v1_0.STM0525	43.6	376	210	2	3	376	2	377	1.3e-83	307.4
WP_180340304.1	iPC815.YPO3980	42.8	374	212	2	3	374	2	375	5.9e-81	298.5
WP_180340304.1	iML1515.b3124	46.4	343	182	2	3	343	2	344	2.9e-80	296.2
WP_180340304.1	iSDY_1059.SDY_3318	46.4	343	182	2	3	343	29	371	2.9e-80	296.2
WP_180340304.1	iHN637.CLJU_RS13885	40.9	379	219	3	1	374	1	379	3.8e-80	295.8
WP_180340304.1	iSF_1195.SF3161	46.4	343	182	2	3	343	29	371	3.8e-80	295.8
WP_180340304.1	iML1515.b0514	46.0	352	188	2	3	352	2	353	1.1e-79	294.3
WP_180340304.1	iSbBS512_1146.SbBS512_E3234	46.1	343	183	2	3	343	2	344	1.4e-79	293.9
WP_180340304.1	iSSON_1240.SSON_3279	45.8	343	184	2	3	343	29	371	3.2e-79	292.7
WP_180340304.1	iYL1228.KPN_03536	45.2	343	186	2	3	343	2	344	2.1e-78	290.0
WP_180340304.1	STM_v1_0.STM3247	44.5	353	194	2	3	353	2	354	5.2e-77	285.4
WP_180340305.1	iYS854.USA300HOU_RS01445	33.7	98	51	3	194	290	210	294	3.5e-08	56.6
WP_180340312.1	iAF987.Gmet_3012	36.2	116	58	3	305	415	30	134	5.5e-11	66.2
WP_180340314.1	iAF987.Gmet_1919	33.9	127	80	3	4	129	5	128	1.6e-12	70.5
WP_180340314.1	iAF987.Gmet_1914	29.9	147	98	3	1	147	1	142	1.8e-11	67.0
WP_180340315.1	iAF987.Gmet_0043	25.2	262	181	6	229	476	6	266	1.1e-18	92.0
WP_180340317.1	iSynCJ816.SGL_RS09640	31.9	226	124	6	69	275	79	293	1.2e-19	94.4
WP_180340321.1	iCN900.CD630_13270	46.3	190	92	4	1	190	1	180	1.1e-35	147.1
WP_180340321.1	iHN637.CLJU_RS06515	42.4	191	105	1	1	186	1	191	2.1e-34	142.9
WP_180340321.1	iYO844.BSU16920	41.5	193	93	3	3	184	4	187	3.9e-33	138.7
WP_180340323.1	iHN637.CLJU_RS19350	62.5	168	63	0	2	169	5	172	2.5e-55	212.6
WP_180340323.1	iYO844.BSU00930	50.7	213	97	2	2	206	3	215	2.8e-54	209.1
WP_180340323.1	iCN900.CD630_15950	52.7	184	87	0	1	184	1	184	8.0e-54	207.6
WP_180340323.1	iAF987.Gmet_0870	52.9	206	95	1	1	204	1	206	1.0e-53	207.2
WP_180340323.1	iIT341.HP1210	63.4	164	60	0	5	168	4	167	2.0e-52	203.0
WP_180340323.1	iYS854.USA300HOU_RS02785	52.8	199	93	1	1	198	3	201	3.4e-52	202.2
WP_180340324.1	iCN900.CD630_00520	57.4	469	194	4	1	468	1	464	4.3e-158	555.1
WP_180340326.1	iAF987.Gmet_2391	47.0	494	255	3	10	499	5	495	4.3e-132	468.8
WP_180340326.1	iSynCJ816.SGL_RS03010	43.9	499	266	6	10	497	5	500	1.2e-121	434.1
WP_180340327.1	iAF987.Gmet_0940	42.3	807	420	9	6	776	23	819	1.0e-185	647.5
WP_180340327.1	iSynCJ816.SGL_RS07100	43.1	806	416	10	5	776	30	826	1.7e-183	640.2
WP_180340327.1	iMM1415.19309	42.1	802	422	10	10	776	34	828	1.6e-181	633.6
WP_180340327.1	iCHOv1.100757350	41.9	802	424	10	10	776	77	871	2.3e-180	629.8
WP_180340327.1	iAT_PLT_636.5834	41.7	805	421	11	10	776	34	828	2.3e-180	629.8
WP_180340327.1	iMM1415.110095	42.1	802	422	11	10	776	34	828	4.3e-179	625.5
WP_180340327.1	iYO844.BSU30940	42.6	806	411	11	4	776	8	794	1.1e-177	620.9
WP_180340327.1	iCHOv1.100769186	44.3	747	374	11	62	776	1	737	1.8e-177	620.2
WP_180340327.1	iNF517.LLMG_RS09365	43.4	797	402	13	10	774	14	793	1.5e-176	617.1
WP_180340327.1	iCN900.CD630_08850	44.7	789	397	12	17	774	29	809	3.4e-176	615.9
WP_180340327.1	iSynCJ816.SGL_RS06895	40.5	788	422	9	23	774	48	824	1.0e-172	604.4
WP_180340327.1	iPC815.YPO3938	40.9	807	436	9	1	776	14	810	2.1e-170	596.7
WP_180340327.1	iAF987.Gmet_2767	41.1	783	417	8	29	776	53	826	2.0e-168	590.1
WP_180340327.1	STM_v1_0.STM3534	40.1	807	442	9	1	776	14	810	5.8e-168	588.6
WP_180340327.1	iYL1228.KPN_03787	42.5	772	419	10	21	774	28	792	2.9e-167	586.3
WP_180340327.1	iML1515.b3417	41.3	789	439	8	4	774	11	793	8.3e-167	584.7
WP_180340327.1	iSDY_1059.SDY_3659	41.3	789	439	8	4	774	11	793	8.3e-167	584.7
WP_180340327.1	iSSON_1240.SSON_3549	41.3	789	439	8	4	774	11	793	8.3e-167	584.7
WP_180340327.1	iYL1228.KPN_03794	40.1	810	438	10	1	776	14	810	1.1e-166	584.3
WP_180340327.1	iSbBS512_1146.SbBS512_E3798	41.3	789	439	8	4	774	11	793	1.1e-166	584.3
WP_180340327.1	iAT_PLT_636.5836	41.4	795	404	11	10	776	34	794	1.4e-166	583.9
WP_180340328.1	iYO844.BSU05340	22.6	434	317	8	1	419	1	430	7.3e-16	82.4
WP_180340330.1	iAF692.Mbar_A1238	34.2	146	95	1	4	149	7	151	2.4e-16	83.2
WP_180340330.1	iAF987.Gmet_1043	33.8	139	89	2	5	143	50	185	2.7e-15	79.7
WP_180340330.1	iIT341.HP0814	33.8	133	85	2	1	131	5	136	7.8e-15	78.2
WP_180340330.1	iYL1228.KPN_04374	34.6	159	96	4	1	152	1	158	1.3e-14	77.4
WP_180340330.1	STM_v1_0.STM4162	33.1	154	97	3	1	149	1	153	3.9e-14	75.9
WP_180340330.1	iSF_1195.SF4064	31.4	159	101	4	1	152	1	158	3.9e-14	75.9
WP_180340331.1	iCN900.CD630_17290	44.5	532	290	4	6	535	4	532	6.9e-115	411.8
WP_180340331.1	iCN900.CD630_32860	44.4	534	290	4	6	535	4	534	1.9e-112	403.7
WP_180340333.1	iCN900.CD630_32700	33.3	219	136	6	11	226	8	219	1.1e-21	100.9
WP_180340334.1	iCN900.CD630_32560	56.5	880	374	5	4	874	5	884	4.2e-308	1054.3
WP_180340334.1	iHN637.CLJU_RS17105	57.2	869	362	5	3	863	5	871	7.1e-308	1053.5
WP_180340334.1	iLJ478.TM1817	52.9	873	399	6	4	874	3	865	8.0e-283	970.3
WP_180340334.1	iAF987.Gmet_0956	52.4	880	410	5	3	873	4	883	2.8e-280	961.8
WP_180340335.1	iCN900.CD630_32530	38.4	427	255	4	1	420	1	426	8.1e-87	318.2
WP_180340336.1	iAF987.Gmet_1558	66.1	310	103	1	1	310	1	308	3.4e-111	398.7
WP_180340336.1	iEK1008.Rv2334	61.6	307	116	1	4	310	3	307	3.4e-103	372.1
WP_180340337.1	iCN900.CD630_31690	37.2	312	196	0	1	312	1	312	3.5e-63	239.2
WP_180340338.1	iLJ478.TM0809	29.8	322	202	8	81	398	5	306	6.0e-37	152.5
WP_180340341.1	iCHOv1.100755154	33.1	130	84	2	29	155	184	313	2.2e-13	72.8
WP_180340342.1	iCN900.CD630_21640	38.1	312	188	2	1	307	3	314	1.6e-60	230.3
WP_180340345.1	iIB600.WP_180340345	100.0	213	0	0	1	213	1	213	1.8e-108	389.0
WP_180340346.1	iIB600.WP_180340346	100.0	493	0	0	1	493	1	493	1.4e-281	965.3
WP_180340347.1	iIB600.WP_180340347	100.0	586	0	0	1	586	1	586	0.0e+00	1189.9
WP_180340348.1	iIB600.WP_180340348	100.0	214	0	0	1	214	1	214	3.4e-118	421.4
WP_180340349.1	iIB600.WP_180340349	100.0	102	0	0	1	102	1	102	7.6e-52	199.9
WP_180340350.1	iIB600.WP_180340350	100.0	134	0	0	1	134	1	134	2.8e-54	208.4
WP_180340351.1	iIB600.WP_180340351	100.0	353	0	0	1	353	1	353	1.8e-201	698.7
WP_180340354.1	iCN900.CD630_26270	39.3	89	54	0	1	89	1	89	7.2e-14	73.6
WP_180340354.1	iAF692.Mbar_A3182	38.6	88	54	0	2	89	5	92	2.1e-13	72.0
WP_180340355.1	iHN637.CLJU_RS05795	30.5	243	161	5	8	249	3	238	3.2e-25	112.8
WP_180340355.1	iCN900.CD630_10690	26.4	258	186	4	8	263	4	259	6.7e-23	105.1
WP_180340355.1	iNF517.LLMG_RS06530	28.1	256	178	5	8	260	5	257	1.2e-22	104.4
WP_180340357.1	iHN637.CLJU_RS01030	41.9	279	159	2	5	280	2	280	5.6e-52	201.8
WP_180340368.1	iSynCJ816.SGL_RS13580	53.0	436	194	4	2	427	7	441	8.6e-121	431.0
WP_180340369.1	iHN637.CLJU_RS06280	40.9	335	198	0	1	335	1	335	1.7e-74	276.9
WP_180340369.1	iCN900.CD630_11780	42.0	336	194	1	1	335	1	336	3.7e-74	275.8
WP_180340371.1	iAF987.Gmet_3535	22.3	224	161	5	1	216	1	219	1.7e-09	60.8
WP_180340374.1	iPC815.YPO0945	47.7	193	95	3	2	188	3	195	1.7e-39	159.8
WP_180340374.1	iSbBS512_1146.SbBS512_E3386	46.9	194	97	3	2	189	3	196	6.4e-39	157.9
WP_180340374.1	iSF_1195.SF2945	46.9	194	97	3	2	189	3	196	6.4e-39	157.9
WP_180340374.1	iSSON_1240.SSON_3108	46.9	194	97	3	2	189	3	196	6.4e-39	157.9
WP_180340374.1	iML1515.b2954	46.4	194	98	3	2	189	3	196	2.4e-38	156.0
WP_180340374.1	iSDY_1059.SDY_3118	46.9	194	97	3	2	189	3	196	2.4e-38	156.0
WP_180340374.1	iAF987.Gmet_1875	46.7	182	92	2	4	180	5	186	4.1e-38	155.2
WP_180340374.1	STM_v1_0.STM3103	46.4	194	98	3	2	189	3	196	9.2e-38	154.1
WP_180340374.1	iYL1228.KPN_03388	45.4	194	100	3	2	189	3	196	1.0e-36	150.6
WP_180340374.1	iCN900.CD630_33080	42.4	184	100	2	4	181	254	437	1.9e-35	146.4
WP_180340376.1	iCN900.CD630_25240	37.4	195	120	2	6	199	32	225	6.1e-32	134.8
WP_180340376.1	iAF987.Gmet_3200	35.6	208	119	2	6	198	5	212	1.8e-28	123.2
WP_180340379.1	iYS854.USA300HOU_RS09335	52.0	813	370	8	1	802	1	804	2.4e-254	875.5
WP_180340379.1	iNF517.LLMG_RS08750	48.3	837	390	11	1	802	1	829	1.0e-236	817.0
