gnl|TC-DB|P36021|2.A.1.13.10	gene1268	30.769	52	21	2	202	238	20	71	7.6	24.6
gnl|TC-DB|P36021|2.A.1.13.10	gene1059	28.947	38	27	0	239	276	31	68	9.9	24.6
gnl|TC-DB|P36032|2.A.1.13.18	gene1240	21.608	199	101	7	278	435	44	228	0.068	31.2
gnl|TC-DB|P36032|2.A.1.13.18	gene1152	41.935	31	18	0	115	145	403	433	0.75	28.1
gnl|TC-DB|P36032|2.A.1.13.18	gene1400	30.380	79	50	3	253	329	336	411	3.6	25.4
gnl|TC-DB|P36032|2.A.1.13.18	gene1400	27.273	55	39	1	114	168	84	137	5.5	25.0
gnl|TC-DB|P36032|2.A.1.13.18	gene0	23.333	90	55	3	274	355	135	218	7.4	24.6
gnl|TC-DB|P36032|2.A.1.13.18	gene1100	42.857	21	12	0	285	305	44	64	8.7	24.6
gnl|TC-DB|P36032|2.A.1.13.18	gene49	39.474	38	19	2	242	278	408	442	8.9	24.3
gnl|TC-DB|P53985|2.A.1.13.1	gene1400	22.819	149	109	4	78	224	73	217	0.62	28.1
gnl|TC-DB|P53985|2.A.1.13.1	gene667	52.174	23	11	0	111	133	30	52	9.7	23.9
gnl|TC-DB|Q08268|2.A.1.13.19	gene449	25.153	163	73	7	346	460	202	363	0.052	31.6
gnl|TC-DB|Q08268|2.A.1.13.19	gene1574	34.615	52	15	1	196	228	53	104	2.2	26.2
gnl|TC-DB|Q08268|2.A.1.13.19	gene1796	34.884	43	27	1	77	118	84	126	2.3	25.4
gnl|TC-DB|Q08268|2.A.1.13.19	gene788	35.714	28	18	0	41	68	47	74	3.5	25.0
gnl|TC-DB|Q08268|2.A.1.13.19	gene1018	36.667	30	19	0	192	221	174	203	3.6	25.8
gnl|TC-DB|Q08268|2.A.1.13.19	gene1690	22.222	171	110	5	263	419	30	191	4.6	25.0
gnl|TC-DB|Q08268|2.A.1.13.19	gene134	29.825	57	36	1	366	418	37	93	5.1	25.0
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene1400	22.745	255	176	10	69	318	66	304	1.73e-04	39.3
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene1300	32.203	59	34	2	109	164	316	371	0.21	29.6
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene1300	26.154	65	47	1	25	89	13	76	1.3	26.9
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene21	29.630	54	37	1	130	182	291	344	0.21	29.6
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene827	25.397	63	46	1	252	313	91	153	3.9	25.4
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene1240	34.146	41	26	1	275	314	37	77	6.2	25.0
gnl|TC-DB|Q6ZSM3|2.A.1.13.14	gene291	27.273	33	24	0	17	49	77	109	7.1	24.6
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene1400	21.834	229	155	6	35	261	20	226	7.92e-06	43.9
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene1300	22.905	179	121	5	3	175	194	361	0.009	33.9
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene1472	30.952	42	29	0	67	108	209	250	1.4	26.9
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene1697	25.862	58	40	1	258	315	188	242	2.0	26.6
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene808	36.667	30	19	0	347	376	65	94	3.7	25.8
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene1564	40.000	25	15	0	5	29	56	80	7.8	23.9
gnl|TC-DB|Q7RTX9|2.A.1.13.12	gene212	32.812	64	32	2	447	502	172	232	8.2	24.6
gnl|TC-DB|Q7RTY0|2.A.1.13.17	gene1400	25.085	295	174	15	12	274	18	297	0.042	31.6
gnl|TC-DB|Q7RTY0|2.A.1.13.17	gene704	22.034	295	212	9	43	334	41	320	0.13	30.0
gnl|TC-DB|Q7RTY0|2.A.1.13.17	gene479	23.232	198	144	6	190	384	214	406	0.79	27.3
gnl|TC-DB|Q7RTY0|2.A.1.13.17	gene1709	34.234	111	65	3	48	151	48	157	1.3	26.9
gnl|TC-DB|Q7RTY0|2.A.1.13.17	gene1194	31.148	61	42	0	307	367	96	156	1.5	26.6
gnl|TC-DB|Q7RTY0|2.A.1.13.17	gene1300	34.483	58	32	2	104	158	316	370	3.6	25.4
gnl|TC-DB|Q7RTY0|2.A.1.13.17	gene1790	55.556	18	8	0	357	374	70	87	6.4	24.6
gnl|TC-DB|Q7RTY0|2.A.1.13.17	gene423	30.508	59	33	2	36	91	442	495	6.6	24.6
gnl|TC-DB|Q7RTY0|2.A.1.13.17	gene1442	72.727	11	3	0	6	16	113	123	8.4	24.3
gnl|TC-DB|Q7RTY0|2.A.1.13.17	gene822	30.000	40	28	0	31	70	207	246	9.8	24.3
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene1400	27.200	125	88	3	13	136	15	137	5.09e-05	41.2
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene1300	30.488	82	44	4	105	179	318	393	2.4	26.2
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene1365	32.051	78	34	5	263	337	235	296	2.6	26.2
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene1178	41.379	29	15	1	58	84	143	171	2.8	25.8
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene145	23.704	135	86	5	310	443	121	239	3.6	25.8
gnl|TC-DB|Q7RTY1|2.A.1.13.16	gene378	32.653	49	31	1	292	338	102	150	6.6	24.3
gnl|TC-DB|Q8EH96|2.A.102.4.13	gene260	27.273	55	39	1	86	140	123	176	4.6	23.9
gnl|TC-DB|Q8EH96|2.A.102.4.13	gene440	27.660	94	54	3	100	189	226	309	5.1	24.3
gnl|TC-DB|Q8EH96|2.A.102.4.13	gene1452	52.000	25	12	0	171	195	122	146	6.6	23.9
gnl|TC-DB|Q8EH96|2.A.102.4.13	gene365	44.118	34	18	1	50	82	396	429	8.1	23.5
gnl|TC-DB|Q8NCK7|2.A.1.13.13	gene1400	31.126	151	98	5	60	207	36	183	0.001	37.0
gnl|TC-DB|Q8NCK7|2.A.1.13.13	gene1004	24.324	74	51	2	357	425	4	77	0.41	28.5
gnl|TC-DB|Q8NCK7|2.A.1.13.13	gene57	32.558	43	23	2	37	73	541	583	2.2	26.2
gnl|TC-DB|Q8NCK7|2.A.1.13.13	gene416	29.032	155	91	6	133	284	64	202	2.8	25.8
gnl|TC-DB|Q8NCK7|2.A.1.13.13	gene392	38.636	44	25	1	362	405	83	124	2.9	25.8
gnl|TC-DB|Q8NCK7|2.A.1.13.13	gene474	50.000	20	9	1	58	76	46	65	3.6	24.3
gnl|TC-DB|Q8NCK7|2.A.1.13.13	gene1211	29.091	55	36	1	402	456	161	212	4.4	25.4
gnl|TC-DB|Q8NCK7|2.A.1.13.13	gene917	37.209	43	23	1	227	269	227	265	6.6	24.6
gnl|TC-DB|Q8NCK7|2.A.1.13.13	gene325	66.667	15	5	0	431	445	133	147	7.1	24.6
gnl|TC-DB|Q8NCK7|2.A.1.13.13	gene1709	31.746	126	74	5	73	192	48	167	8.9	24.3
gnl|TC-DB|Q8NCK7|2.A.1.13.13	gene49	27.778	54	39	0	266	319	306	359	9.3	24.3
gnl|TC-DB|Q8NS49|2.A.21.7.3	gene888	22.247	454	290	19	39	469	27	440	1.74e-10	58.9
gnl|TC-DB|Q8NS49|2.A.21.7.3	gene1629	24.806	129	74	5	225	339	254	373	0.72	28.1
gnl|TC-DB|Q8NS49|2.A.21.7.3	gene323	21.849	119	72	4	427	528	489	603	1.9	26.9
gnl|TC-DB|Q8NS49|2.A.21.7.3	gene1520	24.242	99	58	2	50	132	249	346	4.8	25.4
gnl|TC-DB|Q8NS49|2.A.21.7.3	gene1091	42.857	28	16	0	419	446	38	65	5.4	24.3
gnl|TC-DB|Q8NS49|2.A.21.7.3	gene950	26.582	79	40	3	154	218	5	79	8.3	24.6
