donor	receiver	compound	mass_rate	rate	frequency	community	medium
CH15-bin.1	CH15-bin.13	M_diact_e	0.0011883306414359712	0.013803513125207303	0.42	CD_P	SC1_C
CH13-bin.4	environment	M_co_e	0.0011860609030912871	0.042344043866008575	0.5	CD_A	SC1_C
CH15-bin.17	CH15-bin.23	M_glyc_e	0.0011592150456670126	0.012587370940044765	0.18	CD_P	SC1_C
CH15-bin.23	CH15-bin.17	M_glc__D_e	0.0011578753998006343	0.006427092386909492	0.21	CD_P	SC1_C
CH15-bin.1	CH15-bin.12	M_diact_e	0.001152981678375498	0.013392903604124779	0.65	CD_P	SC1_C
CH13-bin.14	environment	M_co2_e	0.0011360623756415881	0.025814025963521236	0.57	CD_A	SC1_C
CH15-bin.23	CH15-bin.17	M_glyald_e	0.0011338414233260702	0.012587370940044765	0.18	CD_P	SC1_C
CH13-bin.4	CH13-bin.25	M_glc__D_e	0.0011197787775263752	0.006215627050459633	0.02	CD_A	SC1_C
CH15-bin.1	environment	M_co2_e	0.0011010585369972596	0.02501865590377667	0.25	CD_P	SC1_C
CH15-bin.7	environment	M_ac_e	0.0010888146163824642	0.018440763844909704	0.95	CD_P	SC1_C
CH13-bin.25	environment	M_isobuta_e	0.0010620840604846145	0.012054780902795471	0.11	CD_A	SC1_C
CH13-bin.11	environment	M_acald_e	0.0010594131305614568	0.024048931058499805	0.01	CD_A	SC1_C
environment	CH15-bin.6	M_cellb_e	0.0010308181125901871	0.0030114851391317542	0.03	CD_P	SC1_C
CH13-bin.25	environment	M_co2_e	0.0010147908970528652	0.02305845094929197	0.8	CD_A	SC1_C
CH15-bin.0	CH15-bin.6	M_glc__D_e	0.0010073137654318155	0.005591360377939353	0.04	CD_P	SC1_C
CH15-bin.23	CH15-bin.22	M_glc__D_e	0.0010014410894911383	0.005558762543288396	0.03	CD_P	SC1_C
CH15-bin.12	environment	M_ac_e	0.0009760384496263738	0.016530724590116407	1.0	CD_P	SC1_C
environment	CH13-bin.17	M_cell3_e	0.00095714022262768	0.0018974470539713478	0.01	CD_A	SC1_C
CH13-bin.14	environment	M_co_e	0.000939416788163659	0.033538501760567045	0.57	CD_A	SC1_C
CH13-bin.0	environment	M_co2_e	0.0009380217258330269	0.02131407368484138	0.03	CD_A	SC1_C
CH15-bin.0	CH15-bin.6	M_acald_e	0.0009143163812279134	0.02075520019857972	0.51	CD_P	SC1_C
CH15-bin.0	CH15-bin.22	M_glc__D_e	0.0009015577839259095	0.0050043339468365065	0.07	CD_P	SC1_C
CH15-bin.7	environment	M_btd_RR_e	0.0008915665119183641	0.009893037906076572	0.11	CD_P	SC1_C
CH15-bin.16	CH15-bin.17	M_glyc_e	0.0008903767526888089	0.009668182365626334	0.04	CD_P	SC1_C
CH13-bin.25	environment	M_etoh_e	0.0008825136958222676	0.019156678485859387	0.53	CD_A	SC1_C
CH15-bin.17	CH15-bin.16	M_glyald_e	0.0008708876306761791	0.009668182365626334	0.04	CD_P	SC1_C
CH13-bin.11	environment	M_lac__L_e	0.0008580237541558307	0.009633161342630507	0.27	CD_A	SC1_C
CH13-bin.0	environment	M_ac_e	0.0008542811970943537	0.014468576721631765	0.97	CD_A	SC1_C
environment	CH15-bin.12	M_cell4_e	0.0008479234703453066	0.0012720582054338986	1.0	CD_P	SC1_C
CH13-bin.17	CH13-bin.25	M_acald_e	0.0008451592577405111	0.019185316980244234	0.07	CD_A	SC1_C
CH15-bin.6	CH15-bin.23	M_glyc_e	0.0008417818813080417	0.009140513514070393	0.16	CD_P	SC1_C
CH13-bin.17	environment	M_2mpa_e	0.0008407261336890085	0.009652767592061351	0.56	CD_A	SC1_C
CH15-bin.12	environment	M_12ppd__R_e	0.0008345661351836543	0.010967553794363219	0.02	CD_P	SC1_C
CH15-bin.0	CH15-bin.17	M_acald_e	0.0008312774401186702	0.018870196405159995	0.54	CD_P	SC1_C
CH15-bin.23	CH15-bin.6	M_glyald_e	0.0008233564341663785	0.009140513514070393	0.16	CD_P	SC1_C
CH13-bin.0	environment	M_co_e	0.0008080174519286488	0.02884736048527669	0.98	CD_A	SC1_C
CH15-bin.16	environment	M_ac_e	0.000760459771065278	0.012879565392280629	0.92	CD_P	SC1_C
CH13-bin.17	environment	M_co_e	0.0007554089114373353	0.02696916153235209	0.98	CD_A	SC1_C
CH15-bin.1	CH15-bin.10	M_diact_e	0.0007359243827823736	0.008548413650784344	0.66	CD_P	SC1_C
CH15-bin.6	CH15-bin.1	M_btd_RR_e	0.0007186740053249983	0.007974580787577958	0.3	CD_P	SC1_C
CH15-bin.17	environment	M_isobuta_e	0.0006819530042800318	0.007740248025987595	0.05	CD_P	SC1_C
CH15-bin.10	environment	M_ac_e	0.0006816660206699561	0.01154507105170824	1.0	CD_P	SC1_C
CH15-bin.0	CH15-bin.23	M_co2_e	0.00067130818526156	0.01525371079565912	0.84	CD_P	SC1_C
CH15-bin.7	CH15-bin.10	M_btd_RR_e	0.0006647707578064928	0.007376457300622641	0.01	CD_P	SC1_C
CH15-bin.7	CH15-bin.1	M_co2_e	0.0006574073506018565	0.014937850932227279	0.4	CD_P	SC1_C
CH15-bin.0	environment	M_acald_e	0.0006439184478588483	0.01461710253831456	0.22	CD_P	SC1_C
CH15-bin.7	CH15-bin.15	M_glc__D_e	0.0006355608409752664	0.003527847852327859	0.01	CD_P	SC1_C
CH13-bin.4	environment	M_h2s_e	0.0006309813214940344	0.018514275530328937	1.0	CD_A	SC1_C
CH15-bin.1	CH15-bin.7	M_diact_e	0.0006254250148105976	0.007264865602000228	0.16	CD_P	SC1_C
CH15-bin.0	CH15-bin.1	M_co2_e	0.0006187263522366206	0.014058927100662824	0.41	CD_P	SC1_C
CH15-bin.23	CH15-bin.6	M_glc__D_e	0.0006187214252975931	0.0034343762401659516	0.01	CD_P	SC1_C
environment	CH13-bin.11	M_ascb__L_e	0.0006143493739266516	0.0034881678338001543	0.03	CD_A	SC1_C
CH15-bin.23	CH15-bin.22	M_acald_e	0.0006125490900381405	0.013905010624577562	0.54	CD_P	SC1_C
CH15-bin.0	CH15-bin.16	M_acald_e	0.0006112756593795595	0.013876103444524236	0.22	CD_P	SC1_C
CH13-bin.14	CH13-bin.25	M_acald_e	0.0006086267771586909	0.013815973185540197	0.17	CD_A	SC1_C
CH15-bin.15	environment	M_ac_e	0.0006082086250767957	0.010300956154264806	1.0	CD_P	SC1_C
CH15-bin.8	environment	M_co2_e	0.0005908211156739297	0.013424854080912747	0.85	CD_P	SC1_C
CH13-bin.11	CH13-bin.17	M_acald_e	0.0005885580895427426	0.013360409184124874	0.03	CD_A	SC1_C
environment	CH15-bin.13	M_cys__L_e	0.0005852523069955623	0.004830492332696113	1.0	CD_P	SC1_C
CH13-bin.17	environment	M_ac_e	0.0005839734844760086	0.009890496469169695	0.85	CD_A	SC1_C
CH15-bin.0	environment	M_h2s_e	0.0005833133050627304	0.01711559896078526	0.86	CD_P	SC1_C
CH15-bin.16	environment	M_2mpa_e	0.0005771850358893888	0.0066269297287204106	0.44	CD_P	SC1_C
environment	CH15-bin.10	M_cellb_e	0.0005676770621458177	0.001658441014566993	0.16	CD_P	SC1_C
CH13-bin.14	environment	M_pta_e	0.0005673034822662265	0.005610011948433562	0.04	CD_A	SC1_C
CH13-bin.1	CH13-bin.14	M_glyc_e	0.0005639140456756954	0.006123277383047613	0.53	CD_A	SC1_C
environment	CH15-bin.5	M_cell4_e	0.0005584378211480661	0.0008377706685330194	0.92	CD_P	SC1_C
CH15-bin.1	environment	M_h2s_e	0.0005549109178930164	0.01628221514439264	0.99	CD_P	SC1_C
CH13-bin.11	CH13-bin.0	M_lac__L_e	0.0005498086603162509	0.0061727842693735805	0.15	CD_A	SC1_C
CH15-bin.23	CH15-bin.0	M_acald_e	0.0005432282900786148	0.01233141191123786	0.02	CD_P	SC1_C
CH15-bin.8	environment	M_co_e	0.0005340243044757659	0.019065419419272544	0.38	CD_P	SC1_C
CH13-bin.14	CH13-bin.12	M_asp__L_e	0.0005313712596702033	0.004022659987131965	0.48	CD_A	SC1_C
CH15-bin.16	environment	M_lac__L_e	0.000511973063501812	0.005747998350752014	0.35	CD_P	SC1_C
CH15-bin.1	CH15-bin.16	M_diact_e	0.0005071658889584124	0.005891181091177879	0.25	CD_P	SC1_C
CH15-bin.13	environment	M_co2_e	0.0004924127036823908	0.01118878205120237	1.0	CD_P	SC1_C
CH13-bin.0	CH13-bin.14	M_hxa_e	0.0004917925965577042	0.004270890348647321	0.01	CD_A	SC1_C
CH13-bin.14	CH13-bin.1	M_glyald_e	0.0004835152870448665	0.005367757913943922	0.83	CD_A	SC1_C
CH13-bin.0	environment	M_ptrc_e	0.00048142761282857465	0.005339300195067084	0.02	CD_A	SC1_C
CH15-bin.17	environment	M_co_e	0.0004784239569204168	0.0170804087425756	0.58	CD_P	SC1_C
environment	CH15-bin.10	M_cell4_e	0.00047608943968091626	0.0007142312949774912	0.85	CD_P	SC1_C
CH13-bin.25	environment	M_h2s_e	0.00046952811155296417	0.013776909918574805	1.0	CD_A	SC1_C
CH15-bin.17	CH15-bin.8	M_lac__L_e	0.00046761221688012834	0.005249952474128473	0.14	CD_P	SC1_C
CH15-bin.22	environment	M_co2_e	0.0004654294583223735	0.010575658853710526	0.94	CD_P	SC1_C
CH15-bin.6	CH15-bin.22	M_acald_e	0.0004454222396807585	0.010111191210484751	0.02	CD_P	SC1_C
CH13-bin.11	CH13-bin.14	M_cellb_e	0.00044161526314827305	0.0012901575806065664	0.05	CD_A	SC1_C
CH13-bin.12	CH13-bin.4	M_co2_e	0.00044143023066140754	0.010030339600799998	0.02	CD_A	SC1_C
CH15-bin.5	environment	M_ac_e	0.00043934024114336193	0.007440908224954009	1.0	CD_P	SC1_C
CH15-bin.23	CH15-bin.6	M_acald_e	0.00043750592284104054	0.009931488927755139	0.36	CD_P	SC1_C
environment	CH15-bin.5	M_cellb_e	0.00043619381882056954	0.0012743190938492037	0.39	CD_P	SC1_C
CH13-bin.11	environment	M_h2s_e	0.00043420229811641617	0.012740378691709593	0.98	CD_A	SC1_C
CH13-bin.1	environment	M_ac_e	0.0004305258128222124	0.007291622213678508	0.98	CD_A	SC1_C
CH15-bin.7	CH15-bin.23	M_co2_e	0.0004279705505574018	0.009724503812981329	0.79	CD_P	SC1_C
CH13-bin.14	CH13-bin.11	M_acald_e	0.00041609764945041243	0.009445516009352782	0.13	CD_A	SC1_C
CH13-bin.12	CH13-bin.17	M_acald_e	0.0004159969671963479	0.009443230498141938	0.26	CD_A	SC1_C
CH15-bin.23	CH15-bin.7	M_acald_e	0.00041302677880407135	0.009375806512336927	0.28	CD_P	SC1_C
environment	CH15-bin.15	M_cell4_e	0.00041172347160183957	0.0006176692104153757	0.34	CD_P	SC1_C
environment	CH15-bin.8	M_ascb__L_e	0.0004072720725875963	0.002312419290224242	0.17	CD_P	SC1_C
environment	CH13-bin.25	M_cys__L_e	0.00040640935197395984	0.0033543776507677986	1.0	CD_A	SC1_C
CH15-bin.1	CH15-bin.15	M_diact_e	0.00040543355243032194	0.004709469879198527	0.33	CD_P	SC1_C
CH15-bin.0	CH15-bin.15	M_glc__D_e	0.00040008898021024413	0.002220799266690003	0.03	CD_P	SC1_C
CH15-bin.6	environment	M_co_e	0.00039974102844622227	0.014271317433576545	0.69	CD_P	SC1_C
CH13-bin.13	environment	M_ac_e	0.0003965133271696335	0.006715568029375321	1.0	CD_A	SC1_C
CH15-bin.1	CH15-bin.5	M_diact_e	0.0003948668046780294	0.0045867277431266415	0.37	CD_P	SC1_C
environment	CH15-bin.23	M_cys__L_e	0.000386660759789437	0.0031913788518077406	0.99	CD_P	SC1_C
CH13-bin.14	CH13-bin.1	M_glyc_e	0.00038437954904314825	0.004173796728793543	0.02	CD_A	SC1_C
CH15-bin.16	environment	M_co2_e	0.0003839745024230481	0.008724809471206171	0.99	CD_P	SC1_C
CH13-bin.12	environment	M_acald_e	0.00038295269637631196	0.008693117659340058	0.33	CD_A	SC1_C
CH13-bin.4	environment	M_isobuta_e	0.0003766885527083765	0.0042754600510798105	0.01	CD_A	SC1_C
CH13-bin.25	CH13-bin.11	M_acald_e	0.0003704518510180553	0.008409345484424352	0.07	CD_A	SC1_C
CH15-bin.16	CH15-bin.8	M_lac__L_e	0.00036483659035644277	0.004096075104653236	0.29	CD_P	SC1_C
environment	CH13-bin.2	M_cell3_e	0.0003630454368928168	0.0007197059306512678	0.01	CD_A	SC1_C
CH15-bin.0	CH15-bin.17	M_co2_e	0.00036231415091144797	0.008232635019971776	0.19	CD_P	SC1_C
CH15-bin.23	environment	M_co2_e	0.00036020649180914616	0.008184744016840594	0.08	CD_P	SC1_C
CH15-bin.10	CH15-bin.1	M_btd_RR_e	0.00035424163254671893	0.0039307509331575575	0.49	CD_P	SC1_C
CH13-bin.14	CH13-bin.13	M_mal__L_e	0.00035417135109937426	0.002681665758819656	0.7	CD_A	SC1_C
CH13-bin.14	environment	M_hxa_e	0.0003455104166653523	0.003000527283700223	0.25	CD_A	SC1_C
environment	CH13-bin.4	M_cys__L_e	0.000341182594079729	0.0028160160755487584	1.0	CD_A	SC1_C
CH15-bin.13	environment	M_h2s_e	0.0003408070613522252	0.00999997245816487	1.0	CD_P	SC1_C
CH15-bin.23	CH15-bin.17	M_acald_e	0.0003379266012490573	0.007671014547426638	0.37	CD_P	SC1_C
CH13-bin.17	CH13-bin.2	M_glc__D_e	0.0003362066975587223	0.0018662038304637124	0.02	CD_A	SC1_C
CH15-bin.6	environment	M_btd_RR_e	0.0003354972116619104	0.003722758300121287	0.04	CD_P	SC1_C
CH15-bin.17	CH15-bin.22	M_acald_e	0.00033154928716096985	0.007526247994682921	0.08	CD_P	SC1_C
CH13-bin.0	environment	M_hxa_e	0.00032952521744268696	0.0028617065012013633	0.2	CD_A	SC1_C
CH13-bin.13	CH13-bin.14	M_succ_e	0.0003181611598280961	0.0027410672671108974	0.89	CD_A	SC1_C
CH13-bin.25	CH13-bin.17	M_acald_e	0.00031644166856109054	0.007183301444667953	0.04	CD_A	SC1_C
CH13-bin.25	CH13-bin.14	M_btd_RR_e	0.00031069471214280873	0.0034475437596155453	0.11	CD_A	SC1_C
environment	CH15-bin.15	M_cellb_e	0.00031061659672658513	0.0009074513278189526	0.11	CD_P	SC1_C
CH13-bin.0	environment	M_but_e	0.0003086419415941978	0.003543661618199933	0.09	CD_A	SC1_C
CH15-bin.1	CH15-bin.2	M_actn__R_e	0.0003083229391932426	0.0034995021746061805	0.01	CD_P	SC1_C
CH13-bin.25	CH13-bin.1	M_glc__D_e	0.00030306412684926826	0.001682237262104096	0.34	CD_A	SC1_C
environment	CH13-bin.2	M_cell4_e	0.00030114787349183635	0.00045178325276012997	0.69	CD_A	SC1_C
CH15-bin.0	CH15-bin.15	M_acald_e	0.0002985835203417245	0.0067779172154462525	0.32	CD_P	SC1_C
CH13-bin.11	CH13-bin.1	M_acald_e	0.0002936101336519053	0.006665020149910228	0.07	CD_A	SC1_C
CH13-bin.14	CH13-bin.2	M_glc__D_e	0.00029350656993220393	0.0016291855250089868	0.03	CD_A	SC1_C
CH15-bin.16	CH15-bin.22	M_mal__L_e	0.00029307673202269325	0.002219077953460729	0.01	CD_P	SC1_C
CH13-bin.17	CH13-bin.1	M_glc__D_e	0.00029112334670773415	0.0016159568167689346	0.16	CD_A	SC1_C
CH13-bin.2	environment	M_ac_e	0.00028720222703379597	0.004864215050729982	1.0	CD_A	SC1_C
environment	CH15-bin.2	M_ascb__L_e	0.000287004541560706	0.0016295613742191915	0.89	CD_P	SC1_C
CH13-bin.0	environment	M_ibt_e	0.0002836543121655948	0.0032567670280526026	0.03	CD_A	SC1_C
CH15-bin.0	CH15-bin.22	M_mal__L_e	0.00028242528854868337	0.0021384288237171977	0.62	CD_P	SC1_C
CH13-bin.17	CH13-bin.13	M_mal__L_e	0.0002813636546855677	0.002130390490943291	0.03	CD_A	SC1_C
